#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321A1882E
#Date Time: 2018-05-21 16:57:27.291

Frequency (Hz),Trace 1 (dBV)
4438.4765625,-55.065676714021507
4443.359375,-55.253799475891071
4448.2421875,-55.47840595411423
4453.125,-55.478712179971836
4458.0078125,-55.49736779919526
4462.890625,-55.272661192261154
4467.7734375,-55.212719006461541
4472.65625,-55.294586991109263
4477.5390625,-55.394716057078853
4482.421875,-55.435950963143952
4487.3046875,-55.776047288287039
4492.1875,-55.631546946887482
4497.0703125,-55.634973543774471
4501.953125,-55.027781265621527
4506.8359375,-55.121575426171802
4511.71875,-55.665432175610725
4516.6015625,-55.657528593622352
4521.484375,-55.71874960115786
4526.3671875,-55.497366843358847
4531.25,-55.549174982750877
4536.1328125,-55.678118092349422
4541.015625,-55.679454606783281
4545.8984375,-55.453399775699062
4550.78125,-55.544555747603454
4555.6640625,-55.190630224957687
4560.546875,-55.351490017435914
4565.4296875,-55.824959781401049
4570.3125,-55.507113071258622
4575.1953125,-55.182847963567461
4580.078125,-55.677358368230749
4584.9609375,-55.564991791302845
4589.84375,-55.099539371556489
4594.7265625,-55.616666338981247
4599.609375,-55.707571806580695
4604.4921875,-55.693576154018281
4609.375,-55.550694331579002
4614.2578125,-55.557637162525765
4619.140625,-55.195294831624651
4624.0234375,-55.466498887500236
4628.90625,-55.60971104167276
4633.7890625,-55.654243960263457
4638.671875,-55.698634895455584
4643.5546875,-55.374597065431672
4648.4375,-55.082048839393011
4653.3203125,-55.612620099104724
4658.203125,-55.10271359785628
4663.0859375,-55.169640663408615
4667.96875,-55.574931407838257
4672.8515625,-55.727627249586639
4677.734375,-55.68018385873004
4682.6171875,-55.52985530728624
4687.5,-55.360521459408112
4692.3828125,-55.442701112286493
4697.265625,-55.378583656738499
4702.1484375,-55.385795518642553
4707.03125,-55.60408670976539
4711.9140625,-55.289959950553779
4716.796875,-55.428129604282219
4721.6796875,-55.680853888095015
4726.5625,-55.775635463005557
4731.4453125,-55.710869690630744
4736.328125,-55.30654058158354
4741.2109375,-55.384318275225517
4746.09375,-55.566018701646669
4750.9765625,-56.187563367900921
4755.859375,-55.811727830608419
4760.7421875,-55.553090216839678
4765.625,-55.593609783741627
4770.5078125,-55.476312147173189
4775.390625,-55.316245839951684
4780.2734375,-55.682095938034095
4785.15625,-55.57208544203823
4790.0390625,-55.500197756461958
4794.921875,-55.955104414882335
4799.8046875,-55.753351076576656
4804.6875,-55.653529663689987
4809.5703125,-55.612591399516958
4814.453125,-55.765922871408819
4819.3359375,-55.276947107052969
4824.21875,-55.528478658510572
4829.1015625,-55.782111796642361
4833.984375,-55.666289578449891
4838.8671875,-55.755010885211327
4843.75,-55.527584556521163
4848.6328125,-55.644414850072138
4853.515625,-55.552774699208967
4858.3984375,-55.600356871658448
4863.28125,-55.419681415923321
4868.1640625,-55.443574123099452
4873.046875,-56.08067827228971
4877.9296875,-55.552335152744135
4882.8125,-55.249471240670999
4887.6953125,-55.290385305807874
4892.578125,-55.334036431875091
4897.4609375,-55.210813233410157
4902.34375,-55.381773757851114
4907.2265625,-55.462782725674955
4912.109375,-55.362838167415795
4916.9921875,-55.410804131634983
4921.875,-55.435280778012128
4926.7578125,-55.568746542236937
4931.640625,-55.617960026815851
4936.5234375,-55.938821485157249
4941.40625,-55.771191014854615
4946.2890625,-56.101343691841819
4951.171875,-55.688656729986477
4956.0546875,-55.4722831336288
4960.9375,-55.829638358418066
4965.8203125,-55.416377423299849
4970.703125,-55.71664199634089
4975.5859375,-55.697863042421247
4980.46875,-55.578362096423952
4985.3515625,-55.6472252692366
4990.234375,-55.618447498334298
4995.1171875,-55.835570828551901
5000,-56.081527652075366
5004.8828125,-55.753040564315405
5009.765625,-55.594304158346517
5014.6484375,-55.881788904255522
5019.53125,-55.389609127607173
5024.4140625,-55.380644334319427
5029.296875,-55.114316488494417
5034.1796875,-55.613262212266207
5039.0625,-55.521011613291229
5043.9453125,-55.510751983627443
5048.828125,-55.206835606712879
5053.7109375,-55.7170052797686
5058.59375,-55.528927972302775
5063.4765625,-55.496322371133161
5068.359375,-55.508504089352741
5073.2421875,-55.915803077903192
5078.125,-55.693470118539921
5083.0078125,-55.281166803160119
5087.890625,-55.710882327767791
5092.7734375,-55.533341325325082
5097.65625,-55.47572329857212
5102.5390625,-55.446763539249709
5107.421875,-55.613021562959311
5112.3046875,-55.832853249741206
5117.1875,-55.175031614317732
5122.0703125,-55.393135919184061
5126.953125,-55.419339558497313
5131.8359375,-55.048601975674046
5136.71875,-55.447732092230027
5141.6015625,-55.376319258180573
5146.484375,-55.18873886847436
5151.3671875,-55.456167267250692
5156.25,-55.318725036657874
5161.1328125,-55.803489218721595
5166.015625,-55.645295565591162
5170.8984375,-55.657058098836465
5175.78125,-55.472006154892348
5180.6640625,-55.765690953854858
5185.546875,-55.553027931961587
5190.4296875,-55.760527498555099
5195.3125,-55.280858014205521
5200.1953125,-55.389513817118548
5205.078125,-55.515713022251632
5209.9609375,-55.505450853265316
5214.84375,-55.386625912118312
5219.7265625,-55.887188386934824
5224.609375,-55.889421585779793
5229.4921875,-55.605192931352974
5234.375,-55.693001720225048
5239.2578125,-56.058149703129175
5244.140625,-55.996129354627833
5249.0234375,-55.533397670509792
5253.90625,-55.727880215648902
5258.7890625,-55.767576576252829
5263.671875,-55.336128807179946
5268.5546875,-55.52834485961408
5273.4375,-55.814330025991545
5278.3203125,-55.501430283574365
5283.203125,-55.380292397510892
5288.0859375,-55.160105166352771
5292.96875,-55.40480405326764
5297.8515625,-55.401374937787374
5302.734375,-55.166516225913192
5307.6171875,-55.567268521343522
5312.5,-55.40339119136636
5317.3828125,-55.562328888519417
5322.265625,-55.862762852012494
5327.1484375,-55.793745044710164
5332.03125,-55.154601448949876
5336.9140625,-55.480083405536725
5341.796875,-55.540404523838831
5346.6796875,-55.417075221413953
5351.5625,-55.248931606318827
5356.4453125,-55.400333445669638
5361.328125,-56.135074615397258
5366.2109375,-55.827806345518241
5371.09375,-55.622213285200431
5375.9765625,-55.946469803792652
5380.859375,-55.666307009648378
5385.7421875,-55.923927742931085
5390.625,-55.340844655069219
5395.5078125,-55.789038926959293
5400.390625,-55.521613566793008
5405.2734375,-55.315604204934239
5410.15625,-55.699039050093489
5415.0390625,-55.732871348075363
5419.921875,-55.619534575079612
5424.8046875,-55.558927225408389
5429.6875,-55.338611746377538
5434.5703125,-55.242467285454779
5439.453125,-55.807601611377471
5444.3359375,-55.707230661224429
5449.21875,-55.797400530880886
5454.1015625,-55.44516038807177
5458.984375,-55.10898730915298
5463.8671875,-55.563524464112376
5468.75,-55.595915988146686
5473.6328125,-55.530797331227085
5478.515625,-55.464975017669367
5483.3984375,-55.696399878972954
5488.28125,-55.809456257574553
5493.1640625,-55.649072916029787
5498.046875,-55.554845600150067
5502.9296875,-55.549139317100199
5507.8125,-55.526029662402181
5512.6953125,-55.584703548217114
5517.578125,-55.674850660039411
5522.4609375,-55.58899610090161
5527.34375,-55.702975792683624
5532.2265625,-55.803063592487462
5537.109375,-55.790881861870488
5541.9921875,-55.964379653222693
5546.875,-55.885788446662772
5551.7578125,-55.285024732697117
5556.640625,-55.264648133893687
5561.5234375,-55.210969211055705
5566.40625,-55.262094486820217
5571.2890625,-55.386229162507846
5576.171875,-55.48427055178162
5581.0546875,-55.780307088788874
5585.9375,-55.514072005351871
5590.8203125,-55.549278390173029
5595.703125,-55.447933474118969
5600.5859375,-55.457541257940093
5605.46875,-55.446936747329033
5610.3515625,-55.554770879322035
5615.234375,-55.928993272288288
5620.1171875,-55.870252423169823
5625,-55.577917940209446
5629.8828125,-55.521410073666914
5634.765625,-55.707243736058032
5639.6484375,-56.182286584928541
5644.53125,-56.070717350616817
5649.4140625,-56.195816317202691
5654.296875,-55.735177474842942
5659.1796875,-55.760532083701619
5664.0625,-55.647050498952396
5668.9453125,-55.706431862346662
5673.828125,-55.572405531557862
5678.7109375,-55.949418088402098
5683.59375,-56.089220942188582
5688.4765625,-55.93275765583833
5693.359375,-55.639915104461764
5698.2421875,-55.463259550320593
5703.125,-55.53270511516142
5708.0078125,-55.299588874983911
5712.890625,-55.845643159909969
5717.7734375,-55.263986606098563
5722.65625,-55.543785266074764
5727.5390625,-56.033275143774915
5732.421875,-55.938335079592051
5737.3046875,-55.519448019280226
5742.1875,-55.736796661661792
5747.0703125,-55.80922274733382
5751.953125,-55.693986709266461
5756.8359375,-55.854314791906319
5761.71875,-55.25392245381699
5766.6015625,-55.283898822299058
5771.484375,-55.492423992789448
5776.3671875,-55.978400656685906
5781.25,-55.494102355754443
5786.1328125,-55.523213559986928
5791.015625,-55.608085780735088
5795.8984375,-55.954718151755067
5800.78125,-55.756742107147076
5805.6640625,-55.670117226898547
5810.546875,-55.972675914237875
5815.4296875,-55.809813686725363
5820.3125,-55.505920300104023
5825.1953125,-55.817880926323518
5830.078125,-55.459413673783835
5834.9609375,-56.035629316036392
5839.84375,-55.746903364212045
5844.7265625,-55.627989970645757
5849.609375,-55.489549791027677
5854.4921875,-55.872292856759529
5859.375,-55.317200278412166
5864.2578125,-55.472511697126308
5869.140625,-55.376946906489685
5874.0234375,-55.450192239317353
5878.90625,-55.789110570509024
5883.7890625,-55.651524777125061
5888.671875,-55.794974120579155
5893.5546875,-56.011632484301018
5898.4375,-56.169129517000101
5903.3203125,-55.687501456102368
5908.203125,-55.810664807671088
5913.0859375,-55.587869617802099
5917.96875,-55.883606820661136
5922.8515625,-55.986694952594902
5927.734375,-55.94990548806993
5932.6171875,-56.01401598391157
5937.5,-56.071971217439973
5942.3828125,-55.882563399226974
5947.265625,-55.463653945295803
5952.1484375,-55.707085159811037
5957.03125,-55.661144883683143
5961.9140625,-55.869773810636865
5966.796875,-55.832203564006647
5971.6796875,-55.69009880655755
5976.5625,-56.079003246468837
5981.4453125,-56.069907553872241
5986.328125,-56.037625044467646
5991.2109375,-55.885635185253115
5996.09375,-55.643367141813712
6000.9765625,-55.371750943402027
6005.859375,-55.652030436368761
6010.7421875,-55.845733989289165
6015.625,-55.767624770857076
6020.5078125,-55.229709619734997
6025.390625,-55.235686570402564
6030.2734375,-55.513015301361037
6035.15625,-55.663070189678542
6040.0390625,-56.035287054148128
6044.921875,-55.889529725229508
6049.8046875,-55.661729075862837
6054.6875,-55.685792018380752
6059.5703125,-55.950826334111056
6064.453125,-56.095349494067207
6069.3359375,-55.925652295503099
6074.21875,-55.459935521935087
6079.1015625,-55.931456980000924
6083.984375,-56.155818541880308
6088.8671875,-55.921338219687186
6093.75,-55.903481666271489
6098.6328125,-55.280759260930822
6103.515625,-55.770650608844996
6108.3984375,-56.19472826280856
6113.28125,-56.097063909599861
6118.1640625,-55.88118419486851
6123.046875,-55.736040373911734
6127.9296875,-55.762679150730747
6132.8125,-55.905817900551838
6137.6953125,-55.424492904450453
6142.578125,-55.795687134543485
6147.4609375,-55.756109341162372
6152.34375,-55.799518919109445
6157.2265625,-55.777530237535572
6162.109375,-55.37690436511653
6166.9921875,-55.880868084512024
6171.875,-55.738766805646129
6176.7578125,-55.446748113933722
6181.640625,-55.42478159972881
6186.5234375,-55.520816194941609
6191.40625,-55.630684520182598
6196.2890625,-55.692047708060684
6201.171875,-55.842454409433806
6206.0546875,-55.794101546746113
6210.9375,-55.467873864785702
6215.8203125,-55.520460705534703
6220.703125,-55.638807399967838
6225.5859375,-55.751230804348637
6230.46875,-55.836250021945631
6235.3515625,-55.492989524531879
6240.234375,-55.434075199740803
6245.1171875,-55.651941027987263
6250,-55.775927226706955
6254.8828125,-56.337362644737368
6259.765625,-56.053056947087939
6264.6484375,-56.219698341889455
6269.53125,-55.561049993990594
6274.4140625,-55.557025738526839
6279.296875,-55.550709387113045
6284.1796875,-55.689185720096646
6289.0625,-55.967287337423514
6293.9453125,-55.571096228482972
6298.828125,-55.653721429896493
6303.7109375,-55.615932619523136
6308.59375,-56.016469563837255
6313.4765625,-56.039844256357
6318.359375,-55.918937733722409
6323.2421875,-55.725466916543994
6328.125,-55.302558692848116
6333.0078125,-55.270775476119866
6337.890625,-55.877632733749188
6342.7734375,-55.745849751971036
6347.65625,-55.597097930695547
6352.5390625,-56.294473521519983
6357.421875,-56.164748145525834
6362.3046875,-55.841899530901777
6367.1875,-55.894040622796453
6372.0703125,-55.742250514862597
6376.953125,-55.866953805863432
6381.8359375,-55.550390396225716
6386.71875,-55.290242301605232
6391.6015625,-55.456693300427098
6396.484375,-55.892199785374558
6401.3671875,-56.127245063250655
6406.25,-56.131556426443694
6411.1328125,-55.931482703838768
6416.015625,-55.659510529083171
6420.8984375,-55.504750936967476
6425.78125,-55.779209063322526
6430.6640625,-56.041808577878029
6435.546875,-55.504719300630001
6440.4296875,-55.807692653032241
6445.3125,-55.781827707688969
6450.1953125,-55.803873225510728
6455.078125,-55.542911211871825
6459.9609375,-55.94209528840625
6464.84375,-56.091334332253254
6469.7265625,-55.976044616546197
6474.609375,-55.901055536867403
6479.4921875,-55.711226941481662
6484.375,-56.38979683468424
6489.2578125,-55.927585285842255
6494.140625,-55.715672384129135
6499.0234375,-55.853972322036675
6503.90625,-56.006087319646902
6508.7890625,-56.428372960522765
6513.671875,-56.018005386143955
6518.5546875,-55.815353632843909
6523.4375,-56.046137409360583
6528.3203125,-55.705971365456406
6533.203125,-55.837944346908742
6538.0859375,-55.826597102000392
6542.96875,-55.84716478125857
6547.8515625,-55.757528726250968
6552.734375,-55.560035842598097
6557.6171875,-55.932333495273397
6562.5,-55.904858557157873
6567.3828125,-55.700616250901319
6572.265625,-55.299631945601661
6577.1484375,-55.866844817075389
6582.03125,-55.813284732741522
6586.9140625,-56.151100173961098
6591.796875,-56.322385050388661
6596.6796875,-55.94074220448914
6601.5625,-55.959184985400981
6606.4453125,-55.761417787264939
6611.328125,-55.82922325278841
6616.2109375,-56.074781877951168
6621.09375,-55.67679257913354
6625.9765625,-55.945982371350894
6630.859375,-55.877463856895339
6635.7421875,-55.561171310133432
6640.625,-55.985267788292049
6645.5078125,-56.176633390977671
6650.390625,-55.599902132531525
6655.2734375,-56.263461434895376
6660.15625,-55.899486024268512
6665.0390625,-55.79430357348599
6669.921875,-55.515956149532933
6674.8046875,-55.243963573887086
6679.6875,-55.904271878843453
6684.5703125,-56.091803120965125
6689.453125,-56.03858653190207
6694.3359375,-55.688738241428183
6699.21875,-55.894561728166906
6704.1015625,-55.986344058513772
6708.984375,-56.085701373013194
6713.8671875,-56.322563790721958
6718.75,-55.831742340589194
6723.6328125,-55.695052939796966
6728.515625,-55.816911035652261
6733.3984375,-55.54897745681383
6738.28125,-55.524188949264882
6743.1640625,-55.567504584144167
6748.046875,-55.700591577678608
6752.9296875,-55.787871778700506
6757.8125,-56.007982625081695
6762.6953125,-56.033257342643772
6767.578125,-55.872321552567882
6772.4609375,-55.799207403367205
6777.34375,-55.664984995679262
6782.2265625,-55.936460412726596
6787.109375,-56.318197682549226
6791.9921875,-55.932273519783486
6796.875,-56.19949545989536
6801.7578125,-55.999214454454176
6806.640625,-56.066817660661215
6811.5234375,-56.394271048026852
6816.40625,-55.630834920286588
6821.2890625,-55.880441079870863
6826.171875,-55.996592375957547
6831.0546875,-56.01527253278455
6835.9375,-56.070309375245245
6840.8203125,-55.840567850272073
6845.703125,-56.150466108150539
6850.5859375,-55.772846680197219
6855.46875,-55.4354470981459
6860.3515625,-56.001387775193685
6865.234375,-56.024250468850887
6870.1171875,-56.177360490507475
6875,-55.958854740869945
6879.8828125,-55.944665354618863
6884.765625,-56.431529329267427
6889.6484375,-56.133045244792214
6894.53125,-56.165909288364091
6899.4140625,-55.918354768276828
6904.296875,-55.780733817261208
6909.1796875,-56.149419813770464
6914.0625,-55.747059347266713
6918.9453125,-55.791489374905971
6923.828125,-55.514947696244377
6928.7109375,-56.037770133873373
6933.59375,-55.877707514963276
6938.4765625,-55.597071116704072
6943.359375,-56.318902869412632
6948.2421875,-56.132410804044525
6953.125,-55.96774297854455
6958.0078125,-56.51468904636053
6962.890625,-56.054888349536363
6967.7734375,-56.625447579391228
6972.65625,-56.010660947278865
6977.5390625,-56.026012175792175
6982.421875,-56.157012913466261
6987.3046875,-56.132798216357273
6992.1875,-56.031312542262427
6997.0703125,-56.347721373091169
7001.953125,-56.283848708097096
7006.8359375,-55.94711707714572
7011.71875,-55.930169252137134
7016.6015625,-55.906898282427171
7021.484375,-56.336087217392219
7026.3671875,-56.269542320735624
7031.25,-55.975825107710946
7036.1328125,-55.745348746031752
7041.015625,-55.811227838859168
7045.8984375,-55.913750531702611
7050.78125,-55.950269638683068
7055.6640625,-55.54760391126262
7060.546875,-55.647696128427924
7065.4296875,-55.766933438395405
7070.3125,-55.768258267601482
7075.1953125,-56.176949219011078
7080.078125,-55.919058548169751
7084.9609375,-56.393194942011952
7089.84375,-55.780590343657927
7094.7265625,-55.877355760189964
7099.609375,-55.82152948054609
7104.4921875,-56.079102590072793
7109.375,-55.814846480345267
7114.2578125,-55.927783718237698
7119.140625,-55.869476771280048
7124.0234375,-55.861360139750147
7128.90625,-55.877488027778377
7133.7890625,-55.888803475792855
7138.671875,-56.07879455512473
7143.5546875,-55.898559550036914
7148.4375,-55.73967227148006
7153.3203125,-55.92078072271994
7158.203125,-56.215168239275826
7163.0859375,-55.896822755656828
7167.96875,-56.05622235246372
7172.8515625,-55.845235826605474
7177.734375,-55.952169725482193
7182.6171875,-55.802670301471068
7187.5,-55.85423621375795
7192.3828125,-56.332747943283309
7197.265625,-56.167709888722321
7202.1484375,-55.97014318314524
7207.03125,-55.880365116058634
7211.9140625,-56.209526158880152
7216.796875,-55.914647505611718
7221.6796875,-55.979034536989204
7226.5625,-55.908739909485334
7231.4453125,-55.579774912783783
7236.328125,-56.129978970003229
7241.2109375,-56.011264219664355
7246.09375,-55.701403591684986
7250.9765625,-56.003589459836114
7255.859375,-56.574253711050147
7260.7421875,-55.996330616726162
7265.625,-55.576975233414316
7270.5078125,-55.869471440878904
7275.390625,-56.424282802271605
7280.2734375,-56.036761990171073
7285.15625,-55.503346130101207
7290.0390625,-55.68315229560114
7294.921875,-55.582933900232007
7299.8046875,-56.053883739772992
7304.6875,-56.349602208465839
7309.5703125,-56.070596570493862
7314.453125,-55.930111773404235
7319.3359375,-56.167113209905921
7324.21875,-56.119968747863766
7329.1015625,-56.153118510734608
7333.984375,-55.919052697413854
7338.8671875,-55.869498537855982
7343.75,-56.106544649467473
7348.6328125,-55.921678656791805
7353.515625,-55.91938923383001
7358.3984375,-55.762511679815532
7363.28125,-56.114458935689186
7368.1640625,-56.117039597324201
7373.046875,-56.093588271002197
7377.9296875,-56.080659705697883
7382.8125,-56.166399069915244
7387.6953125,-56.420313921740345
7392.578125,-56.135474151678579
7397.4609375,-56.139694388144093
7402.34375,-56.201184558215417
7407.2265625,-56.504936411877146
7412.109375,-56.05286632777247
7416.9921875,-55.687843604343655
7421.875,-56.222518649069997
7426.7578125,-55.934058744533736
7431.640625,-55.79000301456319
7436.5234375,-56.059948827337266
7441.40625,-56.170979980481277
7446.2890625,-55.778270127437565
7451.171875,-56.010215306219074
7456.0546875,-56.202196774765369
7460.9375,-55.983854017171268
7465.8203125,-56.393232229523178
7470.703125,-56.285732568723823
7475.5859375,-56.121913794656166
7480.46875,-56.061365622641716
7485.3515625,-56.405138342271158
7490.234375,-55.944313204476558
7495.1171875,-56.443605896235454
7500,-55.943706157334006
7504.8828125,-55.687794452045303
7509.765625,-56.316573326876579
7514.6484375,-55.987841978038105
7519.53125,-55.961893439274213
7524.4140625,-56.061892309902362
7529.296875,-56.240603509451873
7534.1796875,-56.023438044300264
7539.0625,-55.906194673382544
7543.9453125,-56.197494544700348
7548.828125,-56.424600705954191
7553.7109375,-56.19873753235602
7558.59375,-56.84240973067601
7563.4765625,-56.450554597651234
7568.359375,-55.913157574177021
7573.2421875,-56.224426841284455
7578.125,-56.122069197187876
7583.0078125,-55.966932408019559
7587.890625,-55.997855578350652
7592.7734375,-56.151259533157926
7597.65625,-55.989747958932284
7602.5390625,-56.00432204737784
7607.421875,-55.834004656855633
7612.3046875,-55.682749816976255
7617.1875,-55.997999068041693
7622.0703125,-56.092673540332008
7626.953125,-55.84219493258967
7631.8359375,-56.055279146319535
7636.71875,-55.794375972114963
7641.6015625,-56.1797687382034
7646.484375,-56.191606033919797
7651.3671875,-56.097318641777782
7656.25,-55.767620883675761
7661.1328125,-55.953468012494412
7666.015625,-56.219339474439025
7670.8984375,-56.096935615939955
7675.78125,-56.73364898401519
7680.6640625,-56.021953123831167
7685.546875,-55.869781903121343
7690.4296875,-55.761706330302168
7695.3125,-55.858472989734516
7700.1953125,-56.278325051869651
7705.078125,-56.071353306403978
7709.9609375,-55.914699563610583
7714.84375,-55.774887425391746
7719.7265625,-55.809359058624693
7724.609375,-56.307102531014067
7729.4921875,-56.047183769717648
7734.375,-55.648583724473355
7739.2578125,-55.774956365866345
7744.140625,-56.233994252263159
7749.0234375,-56.638879356933344
7753.90625,-56.23949545169318
7758.7890625,-55.849014706512605
7763.671875,-55.64206380819293
7768.5546875,-55.840797818430126
7773.4375,-56.346388994219261
7778.3203125,-56.736406956494633
7783.203125,-55.896573580377698
7788.0859375,-55.589786864842566
7792.96875,-56.138771407062897
7797.8515625,-56.157563719257595
7802.734375,-56.011800048388587
7807.6171875,-56.170615181145386
7812.5,-56.427849979394992
7817.3828125,-56.598081936465086
7822.265625,-55.964979934726173
7827.1484375,-55.757937717586614
7832.03125,-55.610955345016997
7836.9140625,-55.794234515103398
7841.796875,-56.170174918030341
7846.6796875,-56.57534294952076
7851.5625,-56.47359659408253
7856.4453125,-56.436502415200394
7861.328125,-56.513432036744959
7866.2109375,-56.032017356222653
7871.09375,-55.777487364249858
7875.9765625,-55.989086212573909
7880.859375,-55.847502810968436
7885.7421875,-56.025880327656665
7890.625,-56.217724619460199
7895.5078125,-56.265732004001251
7900.390625,-56.043627692201284
7905.2734375,-56.372662360216566
7910.15625,-56.329113016032352
7915.0390625,-55.926897188726741
7919.921875,-55.701317079786179
7924.8046875,-55.796155673422007
7929.6875,-55.926294767403576
7934.5703125,-56.300448514838415
7939.453125,-56.227699450799278
7944.3359375,-55.660480965120286
7949.21875,-56.069166292503027
7954.1015625,-56.493773991119014
7958.984375,-56.355058841228868
7963.8671875,-56.2645156869809
7968.75,-56.323080628449119
7973.6328125,-56.028443313463967
7978.515625,-55.821509835205006
7983.3984375,-56.214352874363449
7988.28125,-56.295347895719004
7993.1640625,-56.458874904881071
7998.046875,-56.166784515758287
8002.9296875,-56.347670681686139
8007.8125,-55.726170853849837
8012.6953125,-55.995729852030529
8017.578125,-56.377330525088055
8022.4609375,-56.544654381816557
8027.34375,-56.356530584979005
8032.2265625,-56.122091305136799
8037.109375,-56.38818834749042
8041.9921875,-56.132497395399596
8046.875,-56.155015289412376
8051.7578125,-56.486918371633109
8056.640625,-56.270088748247545
8061.5234375,-56.597850136798719
8066.40625,-56.060164620449235
8071.2890625,-56.155511507030134
8076.171875,-56.047860788454038
8081.0546875,-56.108989237613088
8085.9375,-56.418540758572668
8090.8203125,-56.332177198108077
8095.703125,-56.456707759816979
8100.5859375,-56.517645998485662
8105.46875,-56.488648356093883
8110.3515625,-56.38555968624037
8115.234375,-56.294460876403917
8120.1171875,-55.908637353370061
8125,-56.337318456924521
8129.8828125,-56.284676266291491
8134.765625,-56.563923664970702
8139.6484375,-55.968858812014808
8144.53125,-55.905037633731105
8149.4140625,-55.89951234910874
8154.296875,-56.393559549728138
8159.1796875,-56.8129823117199
8164.0625,-56.100209026621258
8168.9453125,-55.917045295509638
8173.828125,-56.461056277628934
8178.7109375,-55.973770839642896
8183.59375,-55.946628998944931
8188.4765625,-55.832719053961959
8193.359375,-56.021832338051368
8198.2421875,-56.480580323440051
8203.125,-56.123503893705688
8208.0078125,-56.207212987917217
8212.890625,-56.498549878987923
8217.7734375,-55.972762774107238
8222.65625,-56.03257163757921
8227.5390625,-56.275243011570495
8232.421875,-55.586145402947366
8237.3046875,-56.22687239921143
8242.1875,-55.840028173010637
8247.0703125,-56.138927810747276
8251.953125,-55.971620886768712
8256.8359375,-55.941734878842276
8261.71875,-56.172875896779331
8266.6015625,-56.360521038917035
8271.484375,-56.00284081584909
8276.3671875,-55.96637206024085
8281.25,-56.183519588961644
8286.1328125,-56.017473120645789
8291.015625,-56.058202742613332
8295.8984375,-56.381467289133454
8300.78125,-56.14205806481614
8305.6640625,-56.539927092666559
8310.546875,-56.426582905951008
8315.4296875,-55.809680819280644
8320.3125,-56.180421230434249
8325.1953125,-56.428093131279418
8330.078125,-56.444418495219359
8334.9609375,-56.356533675068079
8339.84375,-56.321371290319732
8344.7265625,-56.385512204990896
8349.609375,-56.371947712546408
8354.4921875,-56.150682418933691
8359.375,-55.972498071547172
8364.2578125,-56.342107936656518
8369.140625,-56.045844858164358
8374.0234375,-56.201020164171858
8378.90625,-56.466011512629834
8383.7890625,-56.253938576975116
8388.671875,-56.296375309034524
8393.5546875,-55.934413348010359
8398.4375,-55.903050892134694
8403.3203125,-56.044459734299643
8408.203125,-56.156854254818633
8413.0859375,-56.216931746827242
8417.96875,-55.926731532636481
8422.8515625,-56.357944020918637
8427.734375,-55.981808248046264
8432.6171875,-55.976139459403235
8437.5,-56.248093764263317
8442.3828125,-56.300660423807471
8447.265625,-56.057003519094799
8452.1484375,-56.077623975741176
8457.03125,-56.700717644859601
8461.9140625,-56.63374795592074
8466.796875,-56.030818118952638
8471.6796875,-56.032125982084686
8476.5625,-56.545433325007977
8481.4453125,-56.031840960995567
8486.328125,-56.210190561090016
8491.2109375,-56.06443869882078
8496.09375,-56.053089492156609
8500.9765625,-56.26468189199479
8505.859375,-56.478414065437192
8510.7421875,-56.150738643895444
8515.625,-55.976193584117588
8520.5078125,-56.733140467591177
8525.390625,-56.384963670961326
8530.2734375,-56.231860208028678
8535.15625,-56.510638717557562
8540.0390625,-56.220283136930966
8544.921875,-56.222271801870463
8549.8046875,-56.314323702993853
8554.6875,-56.283630257072176
8559.5703125,-56.347002668889765
8564.453125,-56.24957602500394
8569.3359375,-56.084125411406674
8574.21875,-55.993511654859631
8579.1015625,-56.199653480970227
8583.984375,-56.048975620046591
8588.8671875,-56.227030084658843
8593.75,-56.439681164053674
8598.6328125,-56.517997895022951
8603.515625,-56.306390475134705
8608.3984375,-56.161476349163905
8613.28125,-55.929849190472297
8618.1640625,-56.582647096158098
8623.046875,-56.407541842550366
8627.9296875,-57.033699404124185
8632.8125,-56.654745114167625
8637.6953125,-56.179056442564352
8642.578125,-56.537884130189568
8647.4609375,-56.386967722364574
8652.34375,-56.444640859103437
8657.2265625,-56.654211327237263
8662.109375,-56.482046994366769
8666.9921875,-56.497904450331873
8671.875,-56.404893250805543
8676.7578125,-56.323577963421613
8681.640625,-56.177266376492483
8686.5234375,-55.921650831515535
8691.40625,-56.203070771639794
8696.2890625,-56.582866405260958
8701.171875,-56.496423890784783
8706.0546875,-56.297933432433886
8710.9375,-56.364989798833207
8715.8203125,-56.285474945132904
8720.703125,-56.722495076737324
8725.5859375,-57.048299909713549
8730.46875,-56.123762939921924
8735.3515625,-55.84535432878782
8740.234375,-56.334988397085411
8745.1171875,-56.671836591986313
8750,-56.661441071961079
8754.8828125,-56.258251911157146
8759.765625,-56.664717659263488
8764.6484375,-56.977218667573091
8769.53125,-56.674770190401603
8774.4140625,-56.444658617106796
8779.296875,-56.157227975668008
8784.1796875,-55.84391398505467
8789.0625,-55.783556131010826
8793.9453125,-56.629779763804684
8798.828125,-56.062218308307038
8803.7109375,-56.506309202685983
8808.59375,-56.154136372951612
8813.4765625,-56.343492696081874
8818.359375,-56.389347383906198
8823.2421875,-56.562933631923443
8828.125,-56.818023684280206
8833.0078125,-56.494580776991377
